tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender,tripduration_datetime
2090,2020-03-01 17:08:15.1890,2020-03-01 17:43:05.8020,3267,Morris Canal,40.7124188237569,-74.03852552175522,3192,Liberty Light Rail,40.7112423,-74.0557013,42613,Customer,1995,2,1970-01-02 10:50:00
2099,2020-03-01 17:08:21.0040,2020-03-01 17:43:20.5180,3267,Morris Canal,40.7124188237569,-74.03852552175522,3192,Liberty Light Rail,40.7112423,-74.0557013,42321,Customer,1996,1,1970-01-02 10:59:00
2054,2020-03-01 17:08:43.3920,2020-03-01 17:42:57.7730,3267,Morris Canal,40.7124188237569,-74.03852552175522,3192,Liberty Light Rail,40.7112423,-74.0557013,42408,Subscriber,1996,1,1970-01-02 10:14:00
296,2020-03-01 17:09:57.7920,2020-03-01 17:14:54.4510,3639,Harborside,40.7192517,-74.034234,3186,Grove St PATH,40.71958611647166,-74.04311746358871,42241,Subscriber,1968,1,1970-01-01 04:56:00
602,2020-03-01 17:16:11.4280,2020-03-01 17:26:13.9970,3185,City Hall,40.7177325,-74.043845,3192,Liberty Light Rail,40.7112423,-74.0557013,42375,Customer,1969,0,1970-01-01 10:02:00
1313,2020-03-01 17:16:30.0820,2020-03-01 17:38:23.6630,3638,Washington St,40.7242941,-74.0354826,3638,Washington St,40.7242941,-74.0354826,42231,Customer,1969,0,1970-01-01 21:53:00
558,2020-03-01 17:17:39.8130,2020-03-01 17:26:58.5220,3209,Brunswick St,40.7241765,-74.0506564,3199,Newport Pkwy,40.7287448,-74.0321082,42581,Subscriber,1981,1,1970-01-01 09:18:00
350,2020-03-01 17:20:32.7350,2020-03-01 17:26:23.5440,3187,Warren St,40.7211236,-74.03805095,3211,Newark Ave,40.72152515,-74.046304543,42391,Subscriber,1978,1,1970-01-01 05:50:00
1150,2020-03-01 17:21:18.2630,2020-03-01 17:40:29.0040,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3194,McGinley Square,40.7253399253558,-74.06762212514877,42138,Subscriber,1984,1,1970-01-01 19:10:00
1706,2020-03-01 17:21:49.8270,2020-03-01 17:50:16.0140,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3202,Newport PATH,40.7272235,-74.0337589,42603,Subscriber,1987,2,1970-01-02 04:26:00
356,2020-03-01 17:30:13.6130,2020-03-01 17:36:10.6100,3272,Jersey & 3rd,40.72333158646436,-74.04595255851744,3639,Harborside,40.7192517,-74.034234,42505,Subscriber,1981,2,1970-01-01 05:56:00
536,2020-03-01 17:30:24.4590,2020-03-01 17:39:20.6670,3202,Newport PATH,40.7272235,-74.0337589,3185,City Hall,40.7177325,-74.043845,42176,Subscriber,1979,2,1970-01-01 08:56:00
665,2020-03-01 17:32:12.7160,2020-03-01 17:43:18.4590,3483,Montgomery St,40.71942,-74.05099,3639,Harborside,40.7192517,-74.034234,42224,Subscriber,1989,1,1970-01-01 11:05:00
205,2020-03-01 17:32:38.3040,2020-03-01 17:36:04.1100,3211,Newark Ave,40.72152515,-74.046304543,3187,Warren St,40.7211236,-74.03805095,42463,Subscriber,1978,1,1970-01-01 03:25:00
331,2020-03-01 17:35:25.7030,2020-03-01 17:40:56.9610,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3269,Brunswick & 6th,40.72601172964625,-74.05038893222809,42241,Customer,1995,1,1970-01-01 05:31:00
400,2020-03-01 17:35:38.1120,2020-03-01 17:42:18.2830,3269,Brunswick & 6th,40.72601172964625,-74.05038893222809,3186,Grove St PATH,40.71958611647166,-74.04311746358871,42298,Subscriber,1987,2,1970-01-01 06:40:00
150,2020-03-01 17:37:07.5710,2020-03-01 17:39:37.7060,3194,McGinley Square,40.7253399253558,-74.06762212514877,3225,Baldwin at Montgomery,40.7236589,-74.0641943,42339,Subscriber,1985,1,1970-01-01 02:30:00
1027,2020-03-01 17:37:14.8180,2020-03-01 17:54:22.7010,3483,Montgomery St,40.71942,-74.05099,3199,Newport Pkwy,40.7287448,-74.0321082,42297,Subscriber,1988,1,1970-01-01 17:07:00
161,2020-03-01 17:37:35.2620,2020-03-01 17:40:17.2350,3681,Grand St,40.71517767732029,-74.03768330812454,3186,Grove St PATH,40.71958611647166,-74.04311746358871,42288,Subscriber,1983,1,1970-01-01 02:41:00
538,2020-03-01 17:37:57.1520,2020-03-01 17:46:55.9160,3640,Journal Square,40.73367,-74.0625,3210,Pershing Field,40.742677141,-74.051788633,42601,Customer,1996,1,1970-01-01 08:58:00
198,2020-03-01 17:39:43.1560,2020-03-01 17:43:01.6060,3275,Columbus Drive,40.71835519823214,-74.03891444206238,3681,Grand St,40.71517767732029,-74.03768330812454,42447,Subscriber,1987,2,1970-01-01 03:18:00
361,2020-03-01 17:41:11.3720,2020-03-01 17:47:12.9840,3203,Hamilton Park,40.727595966,-74.044247311,3185,City Hall,40.7177325,-74.043845,42172,Subscriber,1973,2,1970-01-01 06:01:00
1702,2020-03-01 17:45:27.9440,2020-03-01 18:13:50.4890,3199,Newport Pkwy,40.7287448,-74.0321082,3677,Glenwood Ave,40.72755146730012,-74.07106071710587,42581,Subscriber,1959,1,1970-01-02 04:22:00
182,2020-03-01 17:45:42.4610,2020-03-01 17:48:45.0850,3211,Newark Ave,40.72152515,-74.046304543,3203,Hamilton Park,40.727595966,-74.044247311,42420,Subscriber,1983,2,1970-01-01 03:02:00
375,2020-03-01 17:46:52.5000,2020-03-01 17:53:07.7380,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3483,Montgomery St,40.71942,-74.05099,42419,Subscriber,1990,2,1970-01-01 06:15:00
1540,2020-03-01 17:47:25.3270,2020-03-01 18:13:05.7770,3192,Liberty Light Rail,40.7112423,-74.0557013,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42520,Customer,1995,2,1970-01-02 01:40:00
1507,2020-03-01 17:47:46.1990,2020-03-01 18:12:53.5030,3192,Liberty Light Rail,40.7112423,-74.0557013,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42238,Customer,1996,1,1970-01-02 01:07:00
1502,2020-03-01 17:47:46.4430,2020-03-01 18:12:48.9250,3192,Liberty Light Rail,40.7112423,-74.0557013,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42408,Subscriber,1996,1,1970-01-02 01:02:00
1701,2020-03-01 17:50:15.6340,2020-03-01 18:18:36.9060,3214,Essex Light Rail,40.7127742,-74.0364857,3214,Essex Light Rail,40.7127742,-74.0364857,42139,Customer,1984,2,1970-01-02 04:21:00
358,2020-03-01 17:51:17.1880,2020-03-01 17:57:15.9790,3187,Warren St,40.7211236,-74.03805095,3278,Monmouth and 6th,40.72568548362901,-74.04879033565521,42154,Subscriber,1991,1,1970-01-01 05:58:00
314,2020-03-01 17:56:01.0150,2020-03-01 18:01:15.2060,3681,Grand St,40.71517767732029,-74.03768330812454,3483,Montgomery St,40.71942,-74.05099,42625,Subscriber,1994,1,1970-01-01 05:14:00
202,2020-03-01 17:56:02.7910,2020-03-01 17:59:25.1470,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,3186,Grove St PATH,40.71958611647166,-74.04311746358871,42118,Subscriber,1960,1,1970-01-01 03:22:00
352,2020-03-01 17:56:19.7060,2020-03-01 18:02:12.4510,3639,Harborside,40.7192517,-74.034234,3199,Newport Pkwy,40.7287448,-74.0321082,42272,Subscriber,1993,1,1970-01-01 05:52:00
254,2020-03-01 17:59:17.9500,2020-03-01 18:03:32.3890,3203,Hamilton Park,40.727595966,-74.044247311,3273,Manila & 1st,40.72165072487999,-74.04288411140442,42393,Subscriber,1991,1,1970-01-01 04:14:00
142,2020-03-01 18:00:41.6140,2020-03-01 18:03:03.9600,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3279,Dixon Mills,40.721630142638354,-74.04996782541275,42634,Subscriber,1975,1,1970-01-01 02:22:00
344,2020-03-01 18:01:36.0240,2020-03-01 18:07:20.0650,3211,Newark Ave,40.72152515,-74.046304543,3278,Monmouth and 6th,40.72568548362901,-74.04879033565521,42252,Subscriber,1987,2,1970-01-01 05:44:00
310,2020-03-01 18:02:54.1730,2020-03-01 18:08:04.7730,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3272,Jersey & 3rd,40.72333158646436,-74.04595255851744,42354,Subscriber,1968,1,1970-01-01 05:10:00
662,2020-03-01 18:04:58.1350,2020-03-01 18:16:00.2020,3199,Newport Pkwy,40.7287448,-74.0321082,3184,Paulus Hook,40.7141454,-74.0335519,42377,Subscriber,1984,1,1970-01-01 11:02:00
217,2020-03-01 18:08:20.1150,2020-03-01 18:11:57.7180,3273,Manila & 1st,40.72165072487999,-74.04288411140442,3278,Monmouth and 6th,40.72568548362901,-74.04879033565521,42192,Subscriber,1988,1,1970-01-01 03:37:00
375,2020-03-01 18:09:10.9140,2020-03-01 18:15:26.5330,3203,Hamilton Park,40.727595966,-74.044247311,3202,Newport PATH,40.7272235,-74.0337589,42524,Subscriber,1988,1,1970-01-01 06:15:00
228,2020-03-01 18:10:31.0680,2020-03-01 18:14:19.9720,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,3186,Grove St PATH,40.71958611647166,-74.04311746358871,42276,Subscriber,1982,2,1970-01-01 03:48:00
127,2020-03-01 18:13:16.7420,2020-03-01 18:15:23.9680,3211,Newark Ave,40.72152515,-74.046304543,3213,Van Vorst Park,40.71848892,-74.047726625,42190,Subscriber,1977,1,1970-01-01 02:07:00
141,2020-03-01 18:14:08.7670,2020-03-01 18:16:30.4350,3638,Washington St,40.7242941,-74.0354826,3639,Harborside,40.7192517,-74.034234,42495,Subscriber,1990,1,1970-01-01 02:21:00
669,2020-03-01 18:17:00.9770,2020-03-01 18:28:10.8690,3639,Harborside,40.7192517,-74.034234,3192,Liberty Light Rail,40.7112423,-74.0557013,42555,Subscriber,1979,1,1970-01-01 11:09:00
659,2020-03-01 18:17:07.5530,2020-03-01 18:28:07.2580,3207,Oakland Ave,40.7376037,-74.0524783,3273,Manila & 1st,40.72165072487999,-74.04288411140442,42352,Subscriber,1982,2,1970-01-01 10:59:00
228,2020-03-01 18:18:24.2540,2020-03-01 18:22:12.3130,3203,Hamilton Park,40.727595966,-74.044247311,3273,Manila & 1st,40.72165072487999,-74.04288411140442,42166,Subscriber,1989,1,1970-01-01 03:48:00
507,2020-03-01 18:19:07.2370,2020-03-01 18:27:34.2740,3272,Jersey & 3rd,40.72333158646436,-74.04595255851744,3209,Brunswick St,40.7241765,-74.0506564,42354,Subscriber,1968,1,1970-01-01 08:27:00
153,2020-03-01 18:20:13.2880,2020-03-01 18:22:46.8510,3213,Van Vorst Park,40.71848892,-74.047726625,3211,Newark Ave,40.72152515,-74.046304543,42363,Subscriber,1986,1,1970-01-01 02:33:00
416,2020-03-01 18:24:46.3080,2020-03-01 18:31:42.6610,3483,Montgomery St,40.71942,-74.05099,3681,Grand St,40.71517767732029,-74.03768330812454,42625,Subscriber,1994,1,1970-01-01 06:56:00
330,2020-03-01 18:27:13.8260,2020-03-01 18:32:44.5080,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3681,Grand St,40.71517767732029,-74.03768330812454,42108,Subscriber,1979,1,1970-01-01 05:30:00
195,2020-03-01 18:30:36.2430,2020-03-01 18:33:51.5600,3273,Manila & 1st,40.72165072487999,-74.04288411140442,3203,Hamilton Park,40.727595966,-74.044247311,42580,Subscriber,1986,1,1970-01-01 03:15:00
1259,2020-03-01 18:33:18.4800,2020-03-01 18:54:18.3970,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,42550,Subscriber,1984,1,1970-01-01 20:59:00
1871,2020-03-01 18:33:30.3950,2020-03-01 19:04:42.1700,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,42229,Customer,1969,0,1970-01-02 07:11:00
661,2020-03-01 18:34:22.5820,2020-03-01 18:45:24.1080,3199,Newport Pkwy,40.7287448,-74.0321082,3186,Grove St PATH,40.71958611647166,-74.04311746358871,42272,Subscriber,1981,1,1970-01-01 11:01:00
477,2020-03-01 18:39:26.7390,2020-03-01 18:47:24.4380,3639,Harborside,40.7192517,-74.034234,3203,Hamilton Park,40.727595966,-74.044247311,42254,Customer,1969,0,1970-01-01 07:57:00
172,2020-03-01 18:41:34.5580,2020-03-01 18:44:27.2180,3211,Newark Ave,40.72152515,-74.046304543,3213,Van Vorst Park,40.71848892,-74.047726625,42201,Subscriber,1975,2,1970-01-01 02:52:00
156,2020-03-01 18:41:52.9220,2020-03-01 18:44:29.0280,3211,Newark Ave,40.72152515,-74.046304543,3213,Van Vorst Park,40.71848892,-74.047726625,42280,Subscriber,1976,1,1970-01-01 02:36:00
121,2020-03-01 18:46:36.6980,2020-03-01 18:48:38.3650,3202,Newport PATH,40.7272235,-74.0337589,3638,Washington St,40.7242941,-74.0354826,42232,Subscriber,1995,1,1970-01-01 02:01:00
1086,2020-03-01 18:46:43.9460,2020-03-01 19:04:50.5490,3279,Dixon Mills,40.721630142638354,-74.04996782541275,3279,Dixon Mills,40.721630142638354,-74.04996782541275,42634,Subscriber,1949,1,1970-01-01 18:06:00
503,2020-03-01 18:48:13.3850,2020-03-01 18:56:36.7610,3275,Columbus Drive,40.71835519823214,-74.03891444206238,3209,Brunswick St,40.7241765,-74.0506564,42609,Subscriber,1974,1,1970-01-01 08:23:00
369,2020-03-01 18:48:55.3930,2020-03-01 18:55:05.2170,3639,Harborside,40.7192517,-74.034234,3211,Newark Ave,40.72152515,-74.046304543,42505,Customer,1993,1,1970-01-01 06:09:00
440,2020-03-01 18:49:30.5580,2020-03-01 18:56:51.4630,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3269,Brunswick & 6th,40.72601172964625,-74.05038893222809,42515,Subscriber,1992,1,1970-01-01 07:20:00
183,2020-03-01 18:52:15.3000,2020-03-01 18:55:18.6420,3199,Newport Pkwy,40.7287448,-74.0321082,3638,Washington St,40.7242941,-74.0354826,42342,Subscriber,1995,1,1970-01-01 03:03:00
551,2020-03-01 18:53:16.0390,2020-03-01 19:02:28.0150,3483,Montgomery St,40.71942,-74.05099,3186,Grove St PATH,40.71958611647166,-74.04311746358871,42419,Subscriber,1990,2,1970-01-01 09:11:00
701,2020-03-01 18:54:55.2570,2020-03-01 19:06:36.7290,3638,Washington St,40.7242941,-74.0354826,3638,Washington St,40.7242941,-74.0354826,42232,Subscriber,1987,1,1970-01-01 11:41:00
217,2020-03-01 18:56:13.1380,2020-03-01 18:59:50.3900,3202,Newport PATH,40.7272235,-74.0337589,3187,Warren St,40.7211236,-74.03805095,42160,Subscriber,1979,1,1970-01-01 03:37:00
245,2020-03-01 19:01:27.4990,2020-03-01 19:05:33.1340,3203,Hamilton Park,40.727595966,-74.044247311,3273,Manila & 1st,40.72165072487999,-74.04288411140442,42578,Subscriber,1969,1,1970-01-01 04:05:00
291,2020-03-01 19:02:59.2210,2020-03-01 19:07:50.8740,3194,McGinley Square,40.7253399253558,-74.06762212514877,3280,Astor Place,40.71928220070702,-74.07126188278198,42381,Subscriber,1988,1,1970-01-01 04:51:00
338,2020-03-01 19:03:37.4370,2020-03-01 19:09:16.4240,3184,Paulus Hook,40.7141454,-74.0335519,3213,Van Vorst Park,40.71848892,-74.047726625,42174,Customer,1994,1,1970-01-01 05:38:00
97,2020-03-01 19:07:11.6030,2020-03-01 19:08:48.8600,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3639,Harborside,40.7192517,-74.034234,42538,Subscriber,1988,1,1970-01-01 01:37:00
216,2020-03-01 19:12:32.6500,2020-03-01 19:16:09.2320,3638,Washington St,40.7242941,-74.0354826,3639,Harborside,40.7192517,-74.034234,42232,Subscriber,1992,1,1970-01-01 03:36:00
451,2020-03-01 19:17:25.7170,2020-03-01 19:24:56.8980,3202,Newport PATH,40.7272235,-74.0337589,3184,Paulus Hook,40.7141454,-74.0335519,42524,Subscriber,1992,1,1970-01-01 07:31:00
586,2020-03-01 19:18:50.7830,2020-03-01 19:28:37.4820,3207,Oakland Ave,40.7376037,-74.0524783,3638,Washington St,40.7242941,-74.0354826,42540,Subscriber,1988,1,1970-01-01 09:46:00
160,2020-03-01 19:26:54.9110,2020-03-01 19:29:35.2610,3278,Monmouth and 6th,40.72568548362901,-74.04879033565521,3272,Jersey & 3rd,40.72333158646436,-74.04595255851744,42252,Subscriber,1981,1,1970-01-01 02:40:00
195,2020-03-01 19:27:05.8840,2020-03-01 19:30:21.2270,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3483,Montgomery St,40.71942,-74.05099,42419,Subscriber,1967,1,1970-01-01 03:15:00
660,2020-03-01 19:28:31.3220,2020-03-01 19:39:31.9050,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3268,Lafayette Park,40.71346382669195,-74.06285852193832,42276,Subscriber,1998,1,1970-01-01 11:00:00
155,2020-03-01 19:32:03.0820,2020-03-01 19:34:38.9430,3272,Jersey & 3rd,40.72333158646436,-74.04595255851744,3278,Monmouth and 6th,40.72568548362901,-74.04879033565521,42252,Subscriber,1981,1,1970-01-01 02:35:00
174,2020-03-01 19:34:28.4770,2020-03-01 19:37:22.6660,3198,Heights Elevator,40.74871594538023,-74.04044330120087,3196,Riverview Park,40.7443187,-74.0439909,42340,Subscriber,1972,2,1970-01-01 02:54:00
510,2020-03-01 19:38:43.5960,2020-03-01 19:47:14.5840,3639,Harborside,40.7192517,-74.034234,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,42538,Subscriber,1990,0,1970-01-01 08:30:00
199,2020-03-01 19:42:38.4130,2020-03-01 19:45:57.6970,3185,City Hall,40.7177325,-74.043845,3275,Columbus Drive,40.71835519823214,-74.03891444206238,42309,Subscriber,1978,1,1970-01-01 03:19:00
575,2020-03-01 19:47:48.1800,2020-03-01 19:57:23.9800,3203,Hamilton Park,40.727595966,-74.044247311,3192,Liberty Light Rail,40.7112423,-74.0557013,38231,Subscriber,1974,1,1970-01-01 09:35:00
153,2020-03-01 19:51:30.1260,2020-03-01 19:54:03.8540,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3194,McGinley Square,40.7253399253558,-74.06762212514877,42339,Subscriber,1992,1,1970-01-01 02:33:00
337,2020-03-01 19:59:21.8260,2020-03-01 20:04:59.2170,3791,Hoboken Ave at Monmouth St,40.73520838045357,-74.04696375131607,3269,Brunswick & 6th,40.72601172964625,-74.05038893222809,42445,Subscriber,1969,1,1970-01-01 05:37:00
294,2020-03-01 20:01:05.3790,2020-03-01 20:06:00.2530,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3279,Dixon Mills,40.721630142638354,-74.04996782541275,42476,Subscriber,1982,2,1970-01-01 04:54:00
289,2020-03-01 20:01:06.9310,2020-03-01 20:05:56.0050,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3279,Dixon Mills,40.721630142638354,-74.04996782541275,42118,Subscriber,1970,1,1970-01-01 04:49:00
671,2020-03-01 20:01:34.6820,2020-03-01 20:12:46.5090,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,42367,Subscriber,1991,1,1970-01-01 11:11:00
585,2020-03-01 20:01:56.4810,2020-03-01 20:11:42.2710,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3192,Liberty Light Rail,40.7112423,-74.0557013,42288,Subscriber,1992,1,1970-01-01 09:45:00
504,2020-03-01 20:03:57.2200,2020-03-01 20:12:21.5030,3185,City Hall,40.7177325,-74.043845,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,42486,Subscriber,1983,2,1970-01-01 08:24:00
286,2020-03-01 20:06:11.0060,2020-03-01 20:10:57.7490,3483,Montgomery St,40.71942,-74.05099,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,42419,Subscriber,1967,1,1970-01-01 04:46:00
737,2020-03-01 20:08:05.7950,2020-03-01 20:20:22.9070,3199,Newport Pkwy,40.7287448,-74.0321082,3483,Montgomery St,40.71942,-74.05099,42582,Subscriber,1994,2,1970-01-01 12:17:00
1478,2020-03-01 20:12:33.0310,2020-03-01 20:37:11.7180,3202,Newport PATH,40.7272235,-74.0337589,3791,Hoboken Ave at Monmouth St,40.73520838045357,-74.04696375131607,42603,Subscriber,1995,2,1970-01-02 00:38:00
220,2020-03-01 20:12:36.8580,2020-03-01 20:16:16.9330,3275,Columbus Drive,40.71835519823214,-74.03891444206238,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,42216,Subscriber,1965,1,1970-01-01 03:40:00
446,2020-03-01 20:17:38.4220,2020-03-01 20:25:05.3240,3483,Montgomery St,40.71942,-74.05099,3275,Columbus Drive,40.71835519823214,-74.03891444206238,42397,Subscriber,1979,2,1970-01-01 07:26:00
570,2020-03-01 20:19:09.4060,2020-03-01 20:28:39.6550,3639,Harborside,40.7192517,-74.034234,3278,Monmouth and 6th,40.72568548362901,-74.04879033565521,42446,Subscriber,1975,2,1970-01-01 09:30:00
2040,2020-03-01 20:21:33.3550,2020-03-01 20:55:33.3580,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3269,Brunswick & 6th,40.72601172964625,-74.05038893222809,42365,Subscriber,1970,1,1970-01-02 10:00:00
331,2020-03-01 20:23:04.6470,2020-03-01 20:28:35.9710,3185,City Hall,40.7177325,-74.043845,3483,Montgomery St,40.71942,-74.05099,42209,Subscriber,1986,1,1970-01-01 05:31:00
550,2020-03-01 20:25:57.8500,2020-03-01 20:35:08.7320,3199,Newport Pkwy,40.7287448,-74.0321082,3639,Harborside,40.7192517,-74.034234,42229,Subscriber,1976,1,1970-01-01 09:10:00
453,2020-03-01 20:26:08.5740,2020-03-01 20:33:41.8240,3194,McGinley Square,40.7253399253558,-74.06762212514877,3268,Lafayette Park,40.71346382669195,-74.06285852193832,42339,Subscriber,2001,2,1970-01-01 07:33:00
189,2020-03-01 20:27:27.2970,2020-03-01 20:30:36.5500,3280,Astor Place,40.71928220070702,-74.07126188278198,3280,Astor Place,40.71928220070702,-74.07126188278198,42542,Subscriber,1976,1,1970-01-01 03:09:00
427,2020-03-01 20:30:04.5020,2020-03-01 20:37:11.5730,3640,Journal Square,40.73367,-74.0625,3210,Pershing Field,40.742677141,-74.051788633,42547,Subscriber,1995,2,1970-01-01 07:07:00
296,2020-03-01 20:31:50.4910,2020-03-01 20:36:46.8470,3202,Newport PATH,40.7272235,-74.0337589,3639,Harborside,40.7192517,-74.034234,42266,Subscriber,1996,2,1970-01-01 04:56:00
252,2020-03-01 20:39:35.2870,2020-03-01 20:43:48.0710,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3267,Morris Canal,40.7124188237569,-74.03852552175522,42238,Subscriber,1983,1,1970-01-01 04:12:00
411,2020-03-01 20:41:14.5780,2020-03-01 20:48:06.5030,3279,Dixon Mills,40.721630142638354,-74.04996782541275,3639,Harborside,40.7192517,-74.034234,42118,Subscriber,1969,1,1970-01-01 06:51:00
104,2020-03-01 20:44:44.2950,2020-03-01 20:46:29.2420,3273,Manila & 1st,40.72165072487999,-74.04288411140442,3185,City Hall,40.7177325,-74.043845,42578,Subscriber,1977,2,1970-01-01 01:44:00
746,2020-03-01 20:46:57.4180,2020-03-01 20:59:23.6450,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3677,Glenwood Ave,40.72755146730012,-74.07106071710587,42486,Subscriber,1989,1,1970-01-01 12:26:00
164,2020-03-01 20:47:33.9000,2020-03-01 20:50:18.4050,3202,Newport PATH,40.7272235,-74.0337589,3638,Washington St,40.7242941,-74.0354826,42427,Subscriber,1993,1,1970-01-01 02:44:00
465,2020-03-01 20:48:27.5110,2020-03-01 20:56:12.9870,3677,Glenwood Ave,40.72755146730012,-74.07106071710587,3191,Union St,40.7182113,-74.0836394,42581,Subscriber,1977,1,1970-01-01 07:45:00
194,2020-03-01 20:49:51.3890,2020-03-01 20:53:05.4830,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3279,Dixon Mills,40.721630142638354,-74.04996782541275,42298,Subscriber,1985,1,1970-01-01 03:14:00
820,2020-03-01 20:54:44.1220,2020-03-01 21:08:24.2000,3483,Montgomery St,40.71942,-74.05099,3199,Newport Pkwy,40.7287448,-74.0321082,42582,Subscriber,1994,2,1970-01-01 13:40:00
97,2020-03-01 20:57:16.8330,2020-03-01 20:58:54.1890,3638,Washington St,40.7242941,-74.0354826,3202,Newport PATH,40.7272235,-74.0337589,42249,Subscriber,1991,1,1970-01-01 01:37:00
571,2020-03-01 20:58:45.5210,2020-03-01 21:08:16.5220,3272,Jersey & 3rd,40.72333158646436,-74.04595255851744,3211,Newark Ave,40.72152515,-74.046304543,42128,Subscriber,1968,1,1970-01-01 09:31:00
104,2020-03-01 21:05:33.6100,2020-03-01 21:07:18.0890,3185,City Hall,40.7177325,-74.043845,3186,Grove St PATH,40.71958611647166,-74.04311746358871,42578,Subscriber,1973,1,1970-01-01 01:44:00
610,2020-03-01 21:14:02.6880,2020-03-01 21:24:13.0450,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3225,Baldwin at Montgomery,40.7236589,-74.0641943,42272,Subscriber,1985,2,1970-01-01 10:10:00
273,2020-03-01 21:19:23.1680,2020-03-01 21:23:56.7190,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3185,City Hall,40.7177325,-74.043845,42520,Subscriber,1985,1,1970-01-01 04:33:00
415,2020-03-01 21:19:56.5050,2020-03-01 21:26:51.5170,3639,Harborside,40.7192517,-74.034234,3272,Jersey & 3rd,40.72333158646436,-74.04595255851744,42152,Subscriber,1980,2,1970-01-01 06:55:00
214,2020-03-01 21:23:47.9040,2020-03-01 21:27:22.7780,3187,Warren St,40.7211236,-74.03805095,3202,Newport PATH,40.7272235,-74.0337589,42422,Subscriber,1979,1,1970-01-01 03:34:00
317,2020-03-01 21:31:11.3130,2020-03-01 21:36:28.8990,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3209,Brunswick St,40.7241765,-74.0506564,32878,Subscriber,1991,2,1970-01-01 05:17:00
238,2020-03-01 21:32:24.5130,2020-03-01 21:36:23.0740,3194,McGinley Square,40.7253399253558,-74.06762212514877,3679,Bergen Ave,40.722103786686034,-74.07145500183105,42138,Subscriber,1964,1,1970-01-01 03:58:00
120,2020-03-01 21:36:22.8660,2020-03-01 21:38:23.7200,3213,Van Vorst Park,40.71848892,-74.047726625,3272,Jersey & 3rd,40.72333158646436,-74.04595255851744,42147,Subscriber,1970,1,1970-01-01 02:00:00
206,2020-03-01 21:38:34.6740,2020-03-01 21:42:01.4630,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3275,Columbus Drive,40.71835519823214,-74.03891444206238,42216,Subscriber,1965,1,1970-01-01 03:26:00
187,2020-03-01 21:49:40.9800,2020-03-01 21:52:48.6900,3273,Manila & 1st,40.72165072487999,-74.04288411140442,3203,Hamilton Park,40.727595966,-74.044247311,42166,Subscriber,1969,1,1970-01-01 03:07:00
231,2020-03-01 21:51:51.1740,2020-03-01 21:55:42.9870,3202,Newport PATH,40.7272235,-74.0337589,3187,Warren St,40.7211236,-74.03805095,42422,Subscriber,1979,1,1970-01-01 03:51:00
349,2020-03-01 21:51:58.8940,2020-03-01 21:57:48.1950,3202,Newport PATH,40.7272235,-74.0337589,3203,Hamilton Park,40.727595966,-74.044247311,42249,Subscriber,1988,1,1970-01-01 05:49:00
204,2020-03-01 21:52:07.5850,2020-03-01 21:55:32.4690,3272,Jersey & 3rd,40.72333158646436,-74.04595255851744,3213,Van Vorst Park,40.71848892,-74.047726625,42147,Subscriber,1970,1,1970-01-01 03:24:00
